airport,bin,state
EDDF,5786941,2
EDDF,5786942,2
EDDF,5786943,2
EDDF,5786944,2
EDDF,5786945,2
EDDF,5786946,2
EDDF,5786947,2
EDDF,5786948,2
EDDF,5786949,2
EDDF,5786950,2
EDDF,5786951,2
EDDF,5786952,2
EDDF,5786953,2
EDDF,5786954,2
EDDF,5786955,2
EDDF,5786956,2
EDDF,5786957,0
EDDF,5786958,0
EDDF,5786959,0
EDDF,5786960,0
EDDF,5786961,0
EDDF,5786962,0
EDDF,5786963,0
EDDF,5786964,0
EDDF,5786965,0
EDDF,5786966,0
EDDF,5786967,0
EDDF,5786968,0
EDDF,5786969,0
EDDF,5786970,0
EDDF,5786971,0
EDDF,5786972,0
EDDF,5786973,0
EDDF,5786974,0
EDDF,5786975,0
EDDF,5786976,0
EDDF,5786977,0
EDDF,5786978,0
EDDF,5786979,0
EDDF,5786980,0
EDDF,5786981,0
EDDF,5786982,0
EDDF,5786983,0
EDDF,5786984,0
EDDF,5786985,0
EDDF,5786986,0
EDDF,5786987,0
EDDF,5786988,0
EDDF,5786989,0
EDDF,5786990,0
EDDF,5786991,0
EDDF,5786992,0
EDDF,5786993,0
EDDF,5786994,0
EDDF,5786995,0
EDDF,5786996,0
EDDF,5786997,0
EDDF,5786998,0
EDDF,5786999,0
EDDF,5787000,0
EDDF,5787001,0
EDDF,5787002,0
EDDF,5787003,0
EDDF,5787004,0
EDDF,5787005,0
EDDF,5787006,0
EDDF,5787007,0
EDDF,5787008,0
EDDF,5787009,0
EDDF,5787010,0
EDDF,5787011,0
EDDF,5787012,0
EDDF,5787013,0
EDDF,5787014,0
EDDF,5787015,0
EDDF,5787016,0
EDDF,5787017,0
EDDF,5787018,0
EDDF,5787019,0
EDDF,5787020,0
EDDF,5787021,0
EDDF,5787022,0
EDDF,5787023,0
EDDF,5787024,0
EDDF,5787025,0
EDDF,5787026,0
EDDF,5787027,0
EDDF,5787028,0
EDDF,5787029,0
EDDF,5787030,0
EDDF,5787031,0
EDDF,5787032,0
EDDF,5787033,0
EDDF,5787034,0
EDDF,5787035,0
EDDF,5787036,0
EDDF,5787037,0
EDDF,5787038,0
EDDF,5787039,0
EDDF,5787040,0
EDDF,5787041,0
EDDF,5787042,0
EDDF,5787043,0
EDDF,5787044,0
EDDF,5787045,0
EDDF,5787046,0
EDDF,5787047,0
EDDF,5787048,0
EDDF,5787049,0
EDDF,5787050,0
EDDF,5787051,0
EDDF,5787052,0
EDDF,5787053,3
EDDF,5787054,3
EDDF,5787055,3
EDDF,5787056,3
EDDF,5787057,3
EDDF,5787058,3
EDDF,5787059,3
EDDF,5787060,1
EDDF,5787061,1
EDDF,5787062,1
EDDF,5787063,1
EDDF,5787064,1
EDDF,5787065,1
EDDF,5787066,1
EDDF,5787067,1
EDDF,5787068,1
EDDF,5787069,1
EDDF,5787070,1
EDDF,5787071,1
EDDF,5787072,1
EDDF,5787073,1
EDDF,5787074,1
EDDF,5787075,1
EDDF,5787076,1
EDDF,5787077,1
EDDF,5787078,1
EDDF,5787079,1
EDDF,5787080,1
EDDF,5787081,1
EDDF,5787082,1
EDDF,5787083,1
EDDF,5787084,1
EDDF,5787085,1
EDDF,5787086,1
EDDF,5787087,1
EDDF,5787088,1
EDDF,5787089,1
EDDF,5787090,1
EDDF,5787091,1
EDDF,5787092,1
EDDF,5787093,1
EDDF,5787094,1
EDDF,5787095,1
EDDF,5787096,1
EDDF,5787097,1
EDDF,5787098,1
EDDF,5787099,1
EDDF,5787100,1
EDDF,5787101,1
EDDF,5787102,1
EDDF,5787103,1
EDDF,5787104,1
EDDF,5787105,1
EDDF,5787106,1
EDDF,5787107,1
EDDF,5787108,1
EDDF,5787109,1
EDDF,5787110,1
EDDF,5787111,1
EDDF,5787112,1
EDDF,5787113,1
EDDF,5787114,1
EDDF,5787115,1
EDDF,5787116,1
EDDF,5787117,1
EDDF,5787118,1
EDDF,5787119,1
EDDF,5787120,1
EDDF,5787121,1
EDDF,5787122,1
EDDF,5787123,1
EDDF,5787124,1
EDDF,5787125,1
EDDF,5787126,1
EDDF,5787127,1
EDDF,5787128,1
EDDF,5787129,1
EDDF,5787130,1
EDDF,5787131,1
EDDF,5787132,1
EDDF,5787133,1
EDDF,5787134,1
EDDF,5787135,1
EDDF,5787136,1
EDDF,5787137,3
EDDF,5787138,3
EDDF,5787139,3
EDDF,5787140,3
EDDF,5787141,3
EDDF,5787142,3
EDDF,5787143,3
EDDF,5787144,3
EDDF,5787145,3
EDDF,5787146,3
EDDF,5787147,3
EDDF,5787148,3
EDDF,5787149,3
EDDF,5787150,3
EDDF,5787151,3
EDDF,5787152,3
EDDF,5787153,2
EDDF,5787154,2
EDDF,5787155,2
EDDF,5787156,2
EDDF,5787157,3
EDDF,5787158,2
EDDF,5787159,3
EDDF,5787160,2
EDDF,5787161,2
EDDF,5787162,2
EDDF,5787163,2
EDDF,5787164,2
EDDF,5787165,2
EDDF,5787166,2
EDDF,5787167,2
EDDF,5787168,2
EDDF,5787169,2
EDDF,5787170,2
EDDF,5787171,2
EDDF,5787172,2
EDDF,5787173,2
EDDF,5787174,2
EDDF,5787175,2
EDDF,5787176,2
EDDF,5787177,2
EDDF,5787178,2
EDDF,5787179,2
EDDF,5787180,2
EDDF,5787181,2
EDDF,5787182,2
EDDF,5787183,2
EDDF,5787184,2
EDDF,5787185,2
EDDF,5787186,2
EDDF,5787187,2
EDDF,5787188,2
EDDF,5787189,2
EDDF,5787190,2
EDDF,5787191,2
EDDF,5787192,2
EDDF,5787193,2
EDDF,5787194,2
EDDF,5787195,2
EDDF,5787196,2
EDDF,5787197,2
EDDF,5787198,2
EDDF,5787199,2
EDDF,5787200,2
EDDF,5787201,2
EDDF,5787202,2
EDDF,5787203,2
EDDF,5787204,2
EDDF,5787205,2
EDDF,5787206,2
EDDF,5787207,2
EDDF,5787208,2
EDDF,5787209,2
EDDF,5787210,2
EDDF,5787211,2
EDDF,5787212,2
EDDF,5787213,2
EDDF,5787214,2
EDDF,5787215,2
EDDF,5787216,2
EDDF,5787217,2
EDDF,5787218,2
EDDF,5787219,2
EDDF,5787220,2
EDDF,5787221,2
EDDF,5787222,2
EDDF,5787223,2
EDDF,5787224,2
EDDF,5787225,2
EDDF,5787226,2
EDDF,5787227,2
EDDF,5787228,2
EDDF,5787229,2
EDDF,5787230,2
EDDF,5787231,2
EDDF,5787232,2
EDDF,5787233,2
EDDF,5787234,2
EDDF,5787235,2
EDDF,5787236,2
EDDF,5787237,2
EDDF,5787238,2
EDDF,5787239,2
EDDF,5787240,0
EDDF,5787241,0
EDDF,5787242,0
EDDF,5787243,0
EDDF,5787244,0
EDDF,5787245,0
EDDF,5787246,0
EDDF,5787247,0
EDDF,5787248,0
EDDF,5787249,0
EDDF,5787250,0
EDDF,5787251,0
EDDF,5787252,0
EDDF,5787253,0
EDDF,5787254,0
EDDF,5787255,0
EDDF,5787256,0
EDDF,5787257,0
EDDF,5787258,0
EDDF,5787259,0
EDDF,5787260,0
EDDF,5787261,0
EDDF,5787262,0
EDDF,5787263,0
EDDF,5787264,0
EDDF,5787265,0
EDDF,5787266,0
EDDF,5787267,0
EDDF,5787268,0
EDDF,5787269,0
EDDF,5787270,0
EDDF,5787271,0
EDDF,5787272,0
EDDF,5787273,0
EDDF,5787274,0
EDDF,5787275,0
EDDF,5787276,0
EDDF,5787277,0
EDDF,5787278,0
EDDF,5787279,0
EDDF,5787280,0
EDDF,5787281,0
EDDF,5787282,0
EDDF,5787283,0
EDDF,5787284,0
EDDF,5787285,0
EDDF,5787286,0
EDDF,5787287,0
EDDF,5787288,0
EDDF,5787289,0
EDDF,5787290,0
EDDF,5787291,0
EDDF,5787292,0
EDDF,5787293,0
EDDF,5787294,0
EDDF,5787295,0
EDDF,5787296,0
EDDF,5787297,0
EDDF,5787298,0
EDDF,5787299,0
EDDF,5787300,0
EDDF,5787301,0
EDDF,5787302,0
EDDF,5787303,0
EDDF,5787304,0
EDDF,5787305,0
EDDF,5787306,0
EDDF,5787307,0
EDDF,5787308,0
EDDF,5787309,0
EDDF,5787310,0
EDDF,5787311,0
EDDF,5787312,0
EDDF,5787313,0
EDDF,5787314,0
EDDF,5787315,0
EDDF,5787316,0
EDDF,5787317,0
EDDF,5787318,0
EDDF,5787319,0
EDDF,5787320,0
EDDF,5787321,0
EDDF,5787322,0
EDDF,5787323,0
EDDF,5787324,0
EDDF,5787325,0
EDDF,5787326,0
EDDF,5787327,0
EDDF,5787328,0
EDDF,5787329,0
EDDF,5787330,0
EDDF,5787331,0
EDDF,5787332,0
EDDF,5787333,0
EDDF,5787334,0
EDDF,5787335,0
EDDF,5787336,0
EDDF,5787337,0
EDDF,5787338,3
EDDF,5787339,3
EDDF,5787340,3
EDDF,5787341,3
EDDF,5787342,3
EDDF,5787343,3
EDDF,5787344,3
EDDF,5787345,1
EDDF,5787346,1
EDDF,5787347,1
EDDF,5787348,1
EDDF,5787349,1
EDDF,5787350,1
EDDF,5787351,1
EDDF,5787352,1
EDDF,5787353,1
EDDF,5787354,1
EDDF,5787355,1
EDDF,5787356,1
EDDF,5787357,1
EDDF,5787358,1
EDDF,5787359,1
EDDF,5787360,1
EDDF,5787361,1
EDDF,5787362,1
EDDF,5787363,1
EDDF,5787364,1
EDDF,5787365,1
EDDF,5787366,1
EDDF,5787367,1
EDDF,5787368,1
EDDF,5787369,1
EDDF,5787370,1
EDDF,5787371,1
EDDF,5787372,1
EDDF,5787373,1
EDDF,5787374,1
EDDF,5787375,1
EDDF,5787376,1
EDDF,5787377,1
EDDF,5787378,1
EDDF,5787379,1
EDDF,5787380,1
EDDF,5787381,1
EDDF,5787382,1
EDDF,5787383,1
EDDF,5787384,1
EDDF,5787385,1
EDDF,5787386,1
EDDF,5787387,1
EDDF,5787388,1
EDDF,5787389,1
EDDF,5787390,1
EDDF,5787391,1
EDDF,5787392,1
EDDF,5787393,1
EDDF,5787394,1
EDDF,5787395,1
EDDF,5787396,1
EDDF,5787397,1
EDDF,5787398,1
EDDF,5787399,1
EDDF,5787400,1
EDDF,5787401,1
EDDF,5787402,1
EDDF,5787403,1
EDDF,5787404,1
EDDF,5787405,1
EDDF,5787406,1
EDDF,5787407,1
EDDF,5787408,1
EDDF,5787409,1
EDDF,5787410,1
EDDF,5787411,1
EDDF,5787412,1
EDDF,5787413,1
EDDF,5787414,1
EDDF,5787415,1
EDDF,5787416,1
EDDF,5787417,1
EDDF,5787418,1
EDDF,5787419,1
EDDF,5787420,1
EDDF,5787421,1
EDDF,5787422,1
EDDF,5787423,1
EDDF,5787424,3
EDDF,5787425,3
EDDF,5787426,3
EDDF,5787427,3
EDDF,5787428,3
EDDF,5787429,3
EDDF,5787430,3
EDDF,5787431,3
EDDF,5787432,3
EDDF,5787433,3
EDDF,5787434,3
EDDF,5787435,3
EDDF,5787436,3
EDDF,5787437,3
EDDF,5787438,3
EDDF,5787439,3
EDDF,5787440,3
EDDF,5787441,3
EDDF,5787442,3
EDDF,5787443,3
EDDF,5787444,3
EDDF,5787445,3
EDDF,5787446,3
EDDF,5787447,3
EDDF,5787448,3
EDDF,5787449,3
EDDF,5787450,2
EDDF,5787451,3
EDDF,5787452,2
EDDF,5787453,2
EDDF,5787454,2
EDDF,5787455,2
EDDF,5787456,2
EDDF,5787457,2
EDDF,5787458,2
EDDF,5787459,2
EDDF,5787460,2
EDDF,5787461,2
EDDF,5787462,2
EDDF,5787463,2
EDDF,5787464,2
EDDF,5787465,2
EDDF,5787466,2
EDDF,5787467,2
EDDF,5787468,2
EDDF,5787469,2
EDDF,5787470,2
EDDF,5787471,2
EDDF,5787472,2
EDDF,5787473,2
EDDF,5787474,2
EDDF,5787475,2
EDDF,5787476,2
EDDF,5787477,2
EDDF,5787478,2
EDDF,5787479,2
EDDF,5787480,2
EDDF,5787481,2
EDDF,5787482,2
EDDF,5787483,2
EDDF,5787484,2
EDDF,5787485,2
EDDF,5787486,2
EDDF,5787487,2
EDDF,5787488,2
EDDF,5787489,2
EDDF,5787490,2
EDDF,5787491,2
EDDF,5787492,2
EDDF,5787493,2
EDDF,5787494,2
EDDF,5787495,2
EDDF,5787496,2
EDDF,5787497,2
EDDF,5787498,2
EDDF,5787499,2
EDDF,5787500,2
EDDF,5787501,2
EDDF,5787502,2
EDDF,5787503,2
EDDF,5787504,2
EDDF,5787505,2
EDDF,5787506,2
EDDF,5787507,2
EDDF,5787508,2
EDDF,5787509,2
EDDF,5787510,2
EDDF,5787511,2
EDDF,5787512,2
EDDF,5787513,2
EDDF,5787514,2
EDDF,5787515,2
EDDF,5787516,2
EDDF,5787517,2
EDDF,5787518,2
EDDF,5787519,2
EDDF,5787520,2
EDDF,5787521,2
EDDF,5787522,2
EDDF,5787523,2
EDDF,5787524,2
EDDF,5787525,2
EDDF,5787526,2
EDDF,5787527,2
EDDF,5787528,0
EDDF,5787529,0
EDDF,5787530,0
EDDF,5787531,0
EDDF,5787532,0
EDDF,5787533,0
EDDF,5787534,0
EDDF,5787535,0
EDDF,5787536,0
EDDF,5787537,0
EDDF,5787538,0
EDDF,5787539,0
EDDF,5787540,0
EDDF,5787541,0
EDDF,5787542,0
EDDF,5787543,0
EDDF,5787544,0
EDDF,5787545,0
EDDF,5787546,0
EDDF,5787547,0
EDDF,5787548,0
EDDF,5787549,0
EDDF,5787550,0
EDDF,5787551,0
EDDF,5787552,0
EDDF,5787553,0
EDDF,5787554,0
EDDF,5787555,0
EDDF,5787556,0
EDDF,5787557,0
EDDF,5787558,0
EDDF,5787559,0
EDDF,5787560,0
EDDF,5787561,0
EDDF,5787562,0
EDDF,5787563,0
EDDF,5787564,0
EDDF,5787565,0
EDDF,5787566,0
EDDF,5787567,0
EDDF,5787568,0
EDDF,5787569,0
EDDF,5787570,0
EDDF,5787571,0
EDDF,5787572,0
EDDF,5787573,0
EDDF,5787574,0
EDDF,5787575,0
EDDF,5787576,0
EDDF,5787577,0
EDDF,5787578,0
EDDF,5787579,0
EDDF,5787580,0
EDDF,5787581,0
EDDF,5787582,0
EDDF,5787583,0
EDDF,5787584,0
EDDF,5787585,0
EDDF,5787586,0
EDDF,5787587,0
EDDF,5787588,0
EDDF,5787589,0
EDDF,5787590,0
EDDF,5787591,0
EDDF,5787592,0
EDDF,5787593,0
EDDF,5787594,0
EDDF,5787595,0
EDDF,5787596,0
EDDF,5787597,0
EDDF,5787598,0
EDDF,5787599,0
EDDF,5787600,0
EDDF,5787601,0
EDDF,5787602,0
EDDF,5787603,0
EDDF,5787604,0
EDDF,5787605,0
EDDF,5787606,0
EDDF,5787607,0
EDDF,5787608,0
EDDF,5787609,0
EDDF,5787610,0
EDDF,5787611,0
EDDF,5787612,0
EDDF,5787613,0
EDDF,5787614,0
EDDF,5787615,0
EDDF,5787616,0
EDDF,5787617,0
EDDF,5787618,0
EDDF,5787619,0
EDDF,5787620,0
EDDF,5787621,0
EDDF,5787622,0
EDDF,5787623,0
EDDF,5787624,0
EDDF,5787625,0
EDDF,5787626,3
EDDF,5787627,3
EDDF,5787628,3
EDDF,5787629,3
EDDF,5787630,3
EDDF,5787631,3
EDDF,5787632,3
EDDF,5787633,3
EDDF,5787634,1
EDDF,5787635,1
EDDF,5787636,1
EDDF,5787637,1
EDDF,5787638,1
EDDF,5787639,1
EDDF,5787640,1
EDDF,5787641,1
EDDF,5787642,1
EDDF,5787643,1
EDDF,5787644,1
EDDF,5787645,1
EDDF,5787646,1
EDDF,5787647,1
EDDF,5787648,1
EDDF,5787649,1
EDDF,5787650,1
EDDF,5787651,1
EDDF,5787652,1
EDDF,5787653,1
EDDF,5787654,1
EDDF,5787655,1
EDDF,5787656,1
EDDF,5787657,1
EDDF,5787658,1
EDDF,5787659,1
EDDF,5787660,1
EDDF,5787661,1
EDDF,5787662,1
EDDF,5787663,1
EDDF,5787664,1
EDDF,5787665,1
EDDF,5787666,1
EDDF,5787667,1
EDDF,5787668,1
EDDF,5787669,1
EDDF,5787670,1
EDDF,5787671,1
EDDF,5787672,1
EDDF,5787673,1
EDDF,5787674,1
EDDF,5787675,1
EDDF,5787676,1
EDDF,5787677,1
EDDF,5787678,1
EDDF,5787679,1
EDDF,5787680,1
EDDF,5787681,1
EDDF,5787682,1
EDDF,5787683,1
EDDF,5787684,1
EDDF,5787685,1
EDDF,5787686,1
EDDF,5787687,1
EDDF,5787688,1
EDDF,5787689,1
EDDF,5787690,1
EDDF,5787691,1
EDDF,5787692,1
EDDF,5787693,1
EDDF,5787694,1
EDDF,5787695,1
EDDF,5787696,1
EDDF,5787697,1
EDDF,5787698,1
EDDF,5787699,1
EDDF,5787700,1
EDDF,5787701,1
EDDF,5787702,1
EDDF,5787703,1
EDDF,5787704,1
EDDF,5787705,1
EDDF,5787706,1
EDDF,5787707,1
EDDF,5787708,1
EDDF,5787709,1
EDDF,5787710,1
EDDF,5787711,1
EDDF,5787712,3
EDDF,5787713,3
EDDF,5787714,3
EDDF,5787715,3
EDDF,5787716,3
EDDF,5787717,3
EDDF,5787718,3
EDDF,5787719,3
EDDF,5787720,3
EDDF,5787721,3
EDDF,5787722,3
EDDF,5787723,3
EDDF,5787724,3
EDDF,5787725,3
EDDF,5787726,3
EDDF,5787727,3
EDDF,5787728,3
EDDF,5787729,3
EDDF,5787730,3
EDDF,5787731,2
EDDF,5787732,2
EDDF,5787733,3
EDDF,5787734,2
EDDF,5787735,2
EDDF,5787736,2
EDDF,5787737,2
EDDF,5787738,2
EDDF,5787739,2
EDDF,5787740,2
EDDF,5787741,2
EDDF,5787742,2
EDDF,5787743,2
EDDF,5787744,2
EDDF,5787745,2
EDDF,5787746,2
EDDF,5787747,2
EDDF,5787748,2
EDDF,5787749,2
EDDF,5787750,2
EDDF,5787751,2
EDDF,5787752,2
EDDF,5787753,2
EDDF,5787754,2
EDDF,5787755,2
EDDF,5787756,2
EDDF,5787757,2
EDDF,5787758,2
EDDF,5787759,2
EDDF,5787760,2
EDDF,5787761,2
EDDF,5787762,2
EDDF,5787763,2
EDDF,5787764,2
EDDF,5787765,2
EDDF,5787766,2
EDDF,5787767,2
EDDF,5787768,2
EDDF,5787769,2
EDDF,5787770,2
EDDF,5787771,2
EDDF,5787772,2
EDDF,5787773,2
EDDF,5787774,2
EDDF,5787775,2
EDDF,5787776,2
EDDF,5787777,2
EDDF,5787778,2
EDDF,5787779,2
EDDF,5787780,2
EDDF,5787781,2
EDDF,5787782,2
EDDF,5787783,2
EDDF,5787784,2
EDDF,5787785,2
EDDF,5787786,2
EDDF,5787787,2
EDDF,5787788,2
EDDF,5787789,2
EDDF,5787790,2
EDDF,5787791,2
EDDF,5787792,2
EDDF,5787793,2
EDDF,5787794,2
EDDF,5787795,2
EDDF,5787796,2
EDDF,5787797,2
EDDF,5787798,2
EDDF,5787799,2
EDDF,5787800,2
EDDF,5787801,2
EDDF,5787802,2
EDDF,5787803,2
EDDF,5787804,2
EDDF,5787805,2
EDDF,5787806,2
EDDF,5787807,2
EDDF,5787808,2
EDDF,5787809,2
EDDF,5787810,2
EDDF,5787811,2
EDDF,5787812,2
EDDF,5787813,2
EDDF,5787814,0
EDDF,5787815,0
EDDF,5787816,0
EDDF,5787817,0
EDDF,5787818,0
EDDF,5787819,0
EDDF,5787820,0
EDDF,5787821,0
EDDF,5787822,0
EDDF,5787823,0
EDDF,5787824,0
EDDF,5787825,0
EDDF,5787826,0
EDDF,5787827,0
EDDF,5787828,0
EDDF,5787829,0
EDDF,5787830,0
EDDF,5787831,0
EDDF,5787832,0
EDDF,5787833,0
EDDF,5787834,0
EDDF,5787835,0
EDDF,5787836,0
EDDF,5787837,0
EDDF,5787838,0
EDDF,5787839,0
EDDF,5787840,0
EDDF,5787841,0
EDDF,5787842,0
EDDF,5787843,0
EDDF,5787844,0
EDDF,5787845,0
EDDF,5787846,0
EDDF,5787847,0
EDDF,5787848,0
EDDF,5787849,0
EDDF,5787850,0
EDDF,5787851,0
EDDF,5787852,0
EDDF,5787853,0
EDDF,5787854,0
EDDF,5787855,0
EDDF,5787856,0
EDDF,5787857,0
EDDF,5787858,0
EDDF,5787859,0
EDDF,5787860,0
EDDF,5787861,0
EDDF,5787862,0
EDDF,5787863,0
EDDF,5787864,0
EDDF,5787865,0
EDDF,5787866,0
EDDF,5787867,0
EDDF,5787868,0
EDDF,5787869,0
EDDF,5787870,0
EDDF,5787871,0
EDDF,5787872,0
EDDF,5787873,0
EDDF,5787874,0
EDDF,5787875,0
EDDF,5787876,0
EDDF,5787877,0
EDDF,5787878,0
EDDF,5787879,0
EDDF,5787880,0
EDDF,5787881,0
EDDF,5787882,0
EDDF,5787883,0
EDDF,5787884,0
EDDF,5787885,0
EDDF,5787886,0
EDDF,5787887,0
EDDF,5787888,0
EDDF,5787889,0
EDDF,5787890,0
EDDF,5787891,0
EDDF,5787892,0
EDDF,5787893,0
EDDF,5787894,0
EDDF,5787895,0
EDDF,5787896,0
EDDF,5787897,0
EDDF,5787898,0
EDDF,5787899,0
EDDF,5787900,0
EDDF,5787901,0
EDDF,5787902,0
EDDF,5787903,0
EDDF,5787904,0
EDDF,5787905,0
EDDF,5787906,0
EDDF,5787907,0
EDDF,5787908,0
EDDF,5787909,0
EDDF,5787910,0
EDDF,5787911,0
EDDF,5787912,0
EDDF,5787913,0
EDDF,5787914,0
EDDF,5787915,0
EDDF,5787916,3
EDDF,5787917,3
EDDF,5787918,3
EDDF,5787919,3
EDDF,5787920,3
EDDF,5787921,3
EDDF,5787922,3
EDDF,5787923,3
EDDF,5787924,1
EDDF,5787925,1
EDDF,5787926,1
EDDF,5787927,1
EDDF,5787928,1
EDDF,5787929,1
EDDF,5787930,1
EDDF,5787931,1
EDDF,5787932,1
EDDF,5787933,1
EDDF,5787934,1
EDDF,5787935,1
EDDF,5787936,1
EDDF,5787937,1
EDDF,5787938,1
EDDF,5787939,1
EDDF,5787940,1
EDDF,5787941,1
EDDF,5787942,1
EDDF,5787943,1
EDDF,5787944,1
EDDF,5787945,1
EDDF,5787946,1
EDDF,5787947,1
EDDF,5787948,1
EDDF,5787949,1
EDDF,5787950,1
EDDF,5787951,1
EDDF,5787952,1
EDDF,5787953,1
EDDF,5787954,1
EDDF,5787955,1
EDDF,5787956,1
EDDF,5787957,1
EDDF,5787958,1
EDDF,5787959,1
EDDF,5787960,1
EDDF,5787961,1
EDDF,5787962,1
EDDF,5787963,1
EDDF,5787964,1
EDDF,5787965,1
EDDF,5787966,1
EDDF,5787967,1
EDDF,5787968,1
EDDF,5787969,1
EDDF,5787970,1
EDDF,5787971,1
EDDF,5787972,1
EDDF,5787973,1
EDDF,5787974,1
EDDF,5787975,1
EDDF,5787976,1
EDDF,5787977,1
EDDF,5787978,1
EDDF,5787979,1
EDDF,5787980,1
EDDF,5787981,1
EDDF,5787982,1
EDDF,5787983,1
EDDF,5787984,1
EDDF,5787985,1
EDDF,5787986,1
EDDF,5787987,1
EDDF,5787988,1
EDDF,5787989,1
EDDF,5787990,1
EDDF,5787991,1
EDDF,5787992,1
EDDF,5787993,1
EDDF,5787994,1
EDDF,5787995,1
EDDF,5787996,1
EDDF,5787997,1
EDDF,5787998,1
EDDF,5787999,1
EDDF,5788000,1
EDDF,5788001,1
EDDF,5788002,1
EDDF,5788003,3
EDDF,5788004,3
EDDF,5788005,3
EDDF,5788006,3
EDDF,5788007,3
EDDF,5788008,3
EDDF,5788009,3
EDDF,5788010,3
EDDF,5788011,3
EDDF,5788012,3
EDDF,5788013,3
EDDF,5788014,3
EDDF,5788015,3
EDDF,5788016,3
EDDF,5788017,3
EDDF,5788018,3
EDDF,5788019,3
EDDF,5788020,3
EDDF,5788021,3
EDDF,5788022,3
EDDF,5788023,3
EDDF,5788024,2
EDDF,5788025,2
EDDF,5788026,2
EDDF,5788027,2
EDDF,5788028,2
EDDF,5788029,2
EDDF,5788030,2
EDDF,5788031,2
EDDF,5788032,2
EDDF,5788033,2
EDDF,5788034,2
EDDF,5788035,2
EDDF,5788036,2
EDDF,5788037,2
EDDF,5788038,2
EDDF,5788039,2
EDDF,5788040,2
EDDF,5788041,2
EDDF,5788042,2
EDDF,5788043,2
EDDF,5788044,2
EDDF,5788045,2
EDDF,5788046,2
EDDF,5788047,2
EDDF,5788048,2
EDDF,5788049,2
EDDF,5788050,2
EDDF,5788051,2
EDDF,5788052,2
EDDF,5788053,2
EDDF,5788054,2
EDDF,5788055,2
EDDF,5788056,2
EDDF,5788057,2
EDDF,5788058,2
EDDF,5788059,2
EDDF,5788060,2
EDDF,5788061,2
EDDF,5788062,2
EDDF,5788063,2
EDDF,5788064,2
EDDF,5788065,2
EDDF,5788066,2
EDDF,5788067,2
EDDF,5788068,2
EDDF,5788069,2
EDDF,5788070,2
EDDF,5788071,2
EDDF,5788072,2
EDDF,5788073,2
EDDF,5788074,2
EDDF,5788075,2
EDDF,5788076,2
EDDF,5788077,2
EDDF,5788078,2
EDDF,5788079,2
EDDF,5788080,2
EDDF,5788081,2
EDDF,5788082,2
EDDF,5788083,2
EDDF,5788084,2
EDDF,5788085,2
EDDF,5788086,2
EDDF,5788087,2
EDDF,5788088,2
EDDF,5788089,2
EDDF,5788090,2
EDDF,5788091,2
EDDF,5788092,2
EDDF,5788093,2
EDDF,5788094,2
EDDF,5788095,2
EDDF,5788096,2
EDDF,5788097,2
EDDF,5788098,2
EDDF,5788099,2
EDDF,5788100,2
EDDF,5788101,2
EDDF,5788102,0
EDDF,5788103,0
EDDF,5788104,0
EDDF,5788105,0
EDDF,5788106,0
EDDF,5788107,0
EDDF,5788108,0
EDDF,5788109,0
EDDF,5788110,0
EDDF,5788111,0
EDDF,5788112,0
EDDF,5788113,0
EDDF,5788114,0
EDDF,5788115,0
EDDF,5788116,0
EDDF,5788117,0
EDDF,5788118,0
EDDF,5788119,0
EDDF,5788120,0
EDDF,5788121,0
EDDF,5788122,0
EDDF,5788123,0
EDDF,5788124,0
EDDF,5788125,0
EDDF,5788126,0
EDDF,5788127,0
EDDF,5788128,0
EDDF,5788129,0
EDDF,5788130,0
EDDF,5788131,0
EDDF,5788132,0
EDDF,5788133,0
EDDF,5788134,0
EDDF,5788135,0
EDDF,5788136,0
EDDF,5788137,0
EDDF,5788138,0
EDDF,5788139,0
EDDF,5788140,0
EDDF,5788141,0
EDDF,5788142,0
EDDF,5788143,0
EDDF,5788144,0
EDDF,5788145,0
EDDF,5788146,0
EDDF,5788147,0
EDDF,5788148,0
EDDF,5788149,0
EDDF,5788150,0
EDDF,5788151,0
EDDF,5788152,0
EDDF,5788153,0
EDDF,5788154,0
EDDF,5788155,0
EDDF,5788156,0
EDDF,5788157,0
EDDF,5788158,0
EDDF,5788159,0
EDDF,5788160,0
EDDF,5788161,0
EDDF,5788162,0
EDDF,5788163,0
EDDF,5788164,0
EDDF,5788165,0
EDDF,5788166,0
EDDF,5788167,0
EDDF,5788168,0
EDDF,5788169,0
EDDF,5788170,0
EDDF,5788171,0
EDDF,5788172,0
EDDF,5788173,0
EDDF,5788174,0
EDDF,5788175,0
EDDF,5788176,0
EDDF,5788177,0
EDDF,5788178,0
EDDF,5788179,0
EDDF,5788180,0
EDDF,5788181,0
EDDF,5788182,0
EDDF,5788183,0
EDDF,5788184,0
EDDF,5788185,0
EDDF,5788186,0
EDDF,5788187,0
EDDF,5788188,0
EDDF,5788189,0
EDDF,5788190,0
EDDF,5788191,0
EDDF,5788192,0
EDDF,5788193,0
EDDF,5788194,0
EDDF,5788195,0
EDDF,5788196,0
EDDF,5788197,0
EDDF,5788198,0
EDDF,5788199,0
EDDF,5788200,0
EDDF,5788201,0
EDDF,5788202,3
EDDF,5788203,3
EDDF,5788204,3
EDDF,5788205,3
EDDF,5788206,3
EDDF,5788207,3
EDDF,5788208,3
EDDF,5788209,3
EDDF,5788210,1
EDDF,5788211,1
EDDF,5788212,1
